GeneID	Length	Ngfr-P-3
233058	3334	252
22689	3529	348
73729	2620	266
72723	3711	495
625421	1461	317
243905	7183	2414
243906	3491	212
330502	3396	158
72556	1692	168
26466	3716	1903
233060	2193	60
26465	2031	1696
330503	2955	135
12865	366	31
12336	1430	10830
66411	1173	1128
69920	690	473
381867	549	5
233064	4744	174
76686	3300	4
233065	945	444
233066	1354	625
68332	967	281
233067	2861	118
22177	569	165
23900	442	2
243910	2010	134
11803	2392	48
243911	3122	0
54631	5661	0
445267	1339	0
56189	1817	0
100504207	2648	0
233071	4396	342
333193	2466	361
243912	1325	168
75660	998	396
66340	651	140
233073	864	663
101883	1186	222
75410	8457	4785
58206	1775	7
109637	1308	12
110323	505	2734
14008	1048	0
68035	1701	2209
71909	2195	261
74927	699	0
69147	610	0
233075	567	1
11944	3447	5
69804	868	1061
791088	1276	175
14447	1317	23
282619	2286	147
73712	2164	75
64661	456	8
233079	2826	7
233080	1625	0
233081	903	0
12483	4314	0
17136	2427	6
66438	437	0
84506	395	0
100862373	558	0
22282	2419	1013
100043823	3823	94
54135	2177	1885
76415	2667	120
18301	1377	117
57780	678	0
56188	712	29
243914	3444	43
17178	524	4387
15451	1830	867
20266	1515	80
52857	2681	2018
100038516	1134	2
57426	419	0
381970	512	0
100043326	339	0
384585	419	0
100503242	342	0
100043836	517	0
626305	414	0
100862361	441	0
384594	468	0
624584	327	0
100043355	282	0
100043842	339	0
668379	495	0
668381	282	0
384589	404	0
100861685	441	0
270499	468	0
624439	497	0
100043376	282	0
668411	468	0
668526	497	0
100043388	282	0
546954	468	0
100043856	339	0
545947	527	0
434676	282	0
494519	520	0
545948	414	0
626970	339	0
353109	516	0
233090	503	0
100043860	400	0
110187	529	0
233099	567	0
11354	409	0
100043868	491	2
101543	1958	570
50995	2524	3504
68079	1283	347
14751	2856	6504
100126229	4184	13
233103	5808	1030
100861829	1081	2
67070	2724	5234
233107	2413	2667
68947	2397	4
18624	1853	985
12611	4702	3202
12606	2636	4664
53896	1950	1
435965	3938	101
384605	2083	0
67471	3057	850
52428	3439	1661
101831	1788	142
72140	2567	942
30962	1984	0
71981	1621	3
110959	1922	639
243923	6590	9
245886	4953	1718
56330	642	172
233115	7671	951
668501	6690	2071
100861838	540	1
78547	696	1
100043872	707	51
243931	5002	389
243937	4411	0
67641	1288	0
19777	3451	1828
12447	1956	72
72244	3454	795
72287	1559	309
66161	1214	523
627975	2595	0
625594	2577	0
434171	3441	0
100043467	2583	0
546957	3587	0
100861663	2583	0
100861861	2966	0
100861679	2595	0
100861686	2577	0
100861694	2171	0
100861705	3508	0
628058	5136	0
100038967	2568	0
620018	2583	0
100038914	2966	0
668618	1842	0
330513	3047	0
434168	519	1
233147	1980	137
70227	5964	311
628161	407	225
71029	1000	0
320210	2918	0
58188	1455	2
243944	2022	0
233164	2852	0
627987	2000	0
100039269	2577	0
628304	2568	0
434172	3033	0
233168	2931	375
269902	2592	15
101835	3411	215
628359	1617	6
668572	3836	660
67607	3833	526
75835	2952	0
628422	2589	0
628444	2598	0
434175	1383	57
637898	2562	0
637873	2598	0
628490	265	0
71162	1373	0
434178	4096	514
637776	1347	5
208111	5011	143
434179	3145	78
546964	2580	0
100039706	4075	0
435975	2580	0
100045125	1591	0
668612	2565	0
100039589	912	1
668620	3112	0
100170401	1428	0
69930	4190	829
233186	2446	1
243958	2484	1
233187	866	0
72310	813	0
74276	616	2
110826	815	1594
75690	3833	152
210094	2567	0
74054	3970	0
12489	2571	63
210104	3381	169
210105	4993	426
74400	2412	1
72431	1938	0
83382	1849	44
233189	2460	335
317653	1270	2
626834	1033	132
100504720	2554	33
69511	930	1
56538	1450	118
69540	1354	74
101533	1475	11
259277	1322	111
23993	1745	1
19144	1410	0
68668	1239	0
56640	1237	0
317652	765	0
16604	448	0
16624	848	0
16623	848	0
13648	870	0
16613	861	0
16618	873	0
16619	889	0
16616	904	0
13646	799	0
16615	1381	0
16617	848	0
18050	888	0
18048	839	0
16622	861	0
16612	876	6
70004	1188	16
668661	1982	1149
100217434	84	7
100217433	72	13
100503991	1278	7
20256	1956	20
243961	7596	168
69349	913	3
20981	2498	183
272381	2726	0
68352	966	0
66124	1051	621
69683	1855	1913
75538	849	30
233199	3624	3
272382	2786	116
18971	3424	634
22260	1964	2554
16541	1479	14
16504	5056	65
71960	6376	24512
69578	992	4
75510	639	0
243963	3805	54
101568	1753	1306
107503	1993	448
100328588	2301	5
18226	2385	1526
14204	2047	9
233204	2601	1251
67605	1882	1334
735269	73	15
59047	2099	813
84113	1883	3022
75613	2271	1875
70300	1698	472
11771	3443	2563
22116	1857	3
78070	2794	90
15469	1508	2128
100502630	1090	77
75736	1075	253
54131	2189	1954
233208	4177	3762
20130	946	1411
233210	6879	3684
65116	1304	772
66394	2134	1155
52377	1453	4
14132	1738	1229
387168	65	0
27207	602	10412
27212	87	2
100861642	584	0
22121	1026	7596
27211	89	5
27210	66	9
27208	82	0
100628629	74	0
27209	81	7
14256	1075	170
69748	2567	1042
68845	1101	809
72961	2940	1
210541	1877	0
114640	569	0
384619	2210	1
50722	903	7
21677	2115	129
12493	1226	13
381884	2392	0
76713	1732	1
68667	4245	2719
15464	2431	71
76787	4866	306
50994	828	0
22342	716	9
20637	1639	6437
16495	3494	46
78405	1963	739
100862214	944	25
16866	509	14
20174	1675	1464
14936	3681	1080
100861649	445	109
14325	970	8047
12028	869	1161
71755	2738	247
18220	2639	8695
56734	1924	12
17872	2333	33185
69217	2660	142
66065	1365	247
71661	1122	9
12036	2204	1457
56636	947	0
14343	2578	26
73456	1493	6
69903	3152	16
100126243	1650	15
74490	2179	3
14344	2865	20
56546	1873	0
243967	1574	1
12348	1450	86
13170	1678	194
56632	4163	1939
19899	679	2501
73813	2900	1497
69363	710	34
54200	1136	157
545963	321	3
381983	4828	127
19158	2527	2634
211480	2639	3
101612	1902	644
100502828	1235	1
14814	4383	96
68137	1525	4127
58867	964	2
70209	2169	368
13732	972	210
211535	2453	233
27421	4958	39
211548	4259	2864
16514	3252	26
20927	4952	20
72088	3135	0
18419	10043	0
17927	1854	0
16502	9410	2
27414	1460	186
21990	2158	0
78935	4699	450
20210	531	0
20211	2034	0
20208	607	0
20209	610	0
246694	4807	2637
14884	2745	1756
384622	636	1
16828	1930	17772
16833	1310	1
22088	1832	1525
54122	4607	417
97402	2020	0
629141	567	0
101685	5226	2880
67893	1791	102
19259	3455	0
381886	905	0
668725	1049	0
233221	1088	0
668727	1240	0
235712	1260	0
233222	1295	0
235854	1503	0
404242	1180	0
404239	969	1
233230	966	0
620137	1020	0
404240	1123	0
233231	4185	0
243978	4559	0
243979	2077	0
404238	939	0
243983	2407	1612
13009	973	0
108961	3691	208
100040465	1662	7
78286	12066	2405
13172	2077	0
53415	1495	420
71974	2495	751
104245	2550	0
338352	2812	1
73515	489	0
243996	1339	0
668779	471	19
233246	7785	0
140919	4320	0
100040608	1691	64
14453	2137	38
75744	3235	250
100503036	388	0
100503091	1346	0
233271	5274	0
233274	2397	9
233276	3681	941
100861735	611	0
20430	6672	4703
93790	3989	728
320845	1405	90
233280	1885	196
15204	15348	5019
100861750	572	0
18431	3120	0
14407	1673	2
791383	1417	0
110886	2674	0
14402	5683	2
11982	5469	2635
22215	6137	2315
613263	7288	4
330544	3708	765
16353	734	0
64243	90	0
100862301	2734	0
64245	90	0
64244	90	0
52480	2193	28
100217429	46	1
84704	1970	0
20646	2380	0
664849	1401	445
27493	6784	0
319752	2058	0
100526544	69	0
100526531	80	0
319893	2004	0
100526543	80	0
100526541	66	0
100526558	63	0
100526506	92	0
723931	95	0
100041293	843	1
100124439	80	0
320026	1836	0
100526507	71	0
100526527	68	0
17984	1652	72
27385	4662	0
22652	2547	21
27412	2640	76
11441	2091	0
170711	3461	0
50794	6396	9202
381994	1015	4
17364	6848	4
387207	106	1
233315	5205	1770
330554	3475	338
67973	2202	1006
73724	696	654
11784	3321	0
70638	4754	0
66647	1391	602
21872	7114	6662
665234	906	0
272396	3194	347
68634	1003	605
100038420	2797	0
100503969	691	9
18553	4298	512
68981	1250	589
109815	1191	452
100861796	723	0
269941	4176	627
233328	7456	2913
56847	3401	259
117589	5057	912
72635	5243	777
545975	3251	369
233332	6029	16
75099	3383	232
17258	2877	2320
67867	4261	414
67009	4949	814
233335	7866	54
73904	1083	0
16001	11978	5256
78444	955	0
100504026	1340	0
434197	2818	0
71244	1533	0
384639	1554	0
66412	3955	4794
73796	1000	0
11819	4870	6409
434198	1812	104
100038563	2525	0
244049	5789	1016
100042880	657	63
625243	2092	0
100504141	1008	0
100505025	1819	0
319783	2973	6
244058	3586	2146
244059	9071	5338
69170	5143	1066
665610	526	2
244061	1072	0
100038347	2678	1750
100579147	2696	0
100861851	763	0
20450	5376	20
108116	5368	3773
100504215	1135	0
64176	5706	4
68954	2626	0
75547	12543	10863
100504230	1379	51
207952	3735	445
244071	3369	1
18213	5171	0
791275	2209	0
414121	3091	0
67308	1029	364
67994	1043	322
76375	2217	485
723884	97	0
68048	2580	796
57444	1170	1364
100504648	1119	0
11595	7355	1
67666	1433	9
17304	2126	6102
54608	2903	2600
19771	2203	1
208836	4619	177
18975	4596	2241
100038478	2128	4
101694	3979	0
723968	90	0
56315	2090	0
77011	7199	146
16576	4522	151
103968	1916	0
100861920	885	0
18631	879	12
626359	2285	18
17292	1077	11
17293	1936	13
16790	3423	6346
11778	5804	1567
71339	1692	3
70420	2184	1210
209225	4803	1381
100859962	522	7
269951	1703	3744
100316758	126	0
20352	3946	2965
23991	837	1433
269952	3520	145
269954	3010	60
83485	1718	518
233405	2568	1240
233406	3011	1432
269955	2340	410
101869	3263	4372
68695	860	128
140481	6554	3193
14159	2762	337
18550	4399	5255
12144	4946	144
70461	5110	1620
100504375	2884	1
29875	7359	18634
22691	2287	106
71968	2587	551
68039	701	27
56529	1113	1366
233410	7292	3174
116904	6369	3
434203	2846	0
623286	351	152
18584	2683	719
20068	474	2973
12877	3114	5
11775	3806	0
210321	690	0
100504421	854	23
100316717	73	0
244091	2976	4
434204	3069	1100
26557	11149	509
67148	1423	352
67290	857	237
83962	3001	2024
107769	2202	25
29877	5868	847
12173	4663	1583
434205	2626	0
20408	1426	2
269959	7285	680
330577	2788	101
101592	3637	1214
77800	985	1
619808	1015	1
108797	3416	362
71285	1440	0
330578	1415	0
100038384	1834	0
233424	4316	16
170460	2425	1151
16170	4989	26
100504131	306	16
666170	1487	7294
75556	1294	3
73079	1193	0
80889	3847	1206
67943	4492	1017
80982	7114	12
70178	2238	2375
11864	5891	10
100039239	1863	3
14085	1585	1973
65098	1658	3099
72495	1717	69
620480	468	6
258410	1159	0
258411	948	0
100009609	2538	0
233437	2556	0
620672	2556	0
620697	2556	0
330581	2553	0
670940	2565	0
233445	2568	0
244114	2571	0
620928	2556	0
546980	2562	0
546981	2562	0
675969	2562	0
258222	1082	0
258196	927	0
258614	927	0
258610	942	0
258609	960	0
258089	1002	0
258612	960	0
257958	1209	0
257929	993	0
257905	999	0
258611	933	0
258850	930	0
257904	1008	0
257906	1011	0
258613	1077	0
53320	3047	0
546983	2565	0
637896	2562	0
621430	2556	0
50490	3503	5
22173	3307	0
108071	8524	0
13032	2472	1772
72433	1577	944
72759	3693	1611
14366	3685	611
101521	2373	0
76453	3226	2466
109264	4370	104
70884	2691	8
67669	1045	408
13626	2060	1771
319711	2441	4
78329	538	65
233489	4174	4456
100862054	1416	0
75338	2142	0
83671	6897	3704
70054	2353	19
233490	4941	1537
66271	766	467
68472	858	225
100862134	1557	6
23859	8022	253
66365	1596	821
73845	2782	201
74737	5804	5126
666737	669	10
75985	1927	248
74041	3450	212
72461	2964	522
100502918	634	1
58238	1844	0
100040298	677	979
791297	3399	0
23966	10633	105
735284	109	0
670727	1096	0
791381	1935	0
244141	3756	425
14389	6008	155
244144	3982	104
622320	2973	339
381903	2002	405
68197	681	949
21835	1038	1
233529	2557	327
101861	3244	2229
66273	893	355
233532	11129	3902
12729	3395	1562
791341	2364	5
66333	1322	66
18479	3061	2436
233537	3050	1
17921	7606	247
12337	4411	2063
18378	2089	28
330599	3189	47
272411	2367	16
66190	4058	2422
244152	2800	1583
14918	3536	0
434215	3817	3
233544	826	0
233545	4026	2020
72981	3463	3498
100503364	4608	0
22411	2788	30
78610	3438	1353
67800	2251	100
233549	1772	1
17760	6115	77
12406	2444	3395
100861604	530	0
233552	3583	3085
72184	1954	4
27050	1879	24462
449631	145	9
449630	148	1
109689	7112	1018
723840	95	0
100503386	3037	10
101488	4988	65
259066	951	0
258353	967	0
442845	917	0
50877	3341	465
66624	2815	2826
446101	2631	12
108937	7157	1682
69121	1520	0
67967	3002	1352
67164	1229	68
57442	1718	516
70974	8626	1416
14777	1018	193
320452	2361	21
72590	2361	1523
277939	7812	2731
22229	2448	7
22228	4133	13713
69387	1143	116
68185	834	99
402747	2294	89
52443	1053	631
19346	3320	4277
27276	2381	190
319604	6599	2920
320100	2817	29
207212	10250	7145
100526508	104	0
233571	1917	51
18442	3000	924
207278	4411	2257
73683	2164	360
56018	1198	3701
69710	6354	2590
207728	4641	118
387157	68	0
100503552	950	5
11871	1257	6
11872	870	0
20480	4492	1195
11859	1609	0
16332	5096	3672
14276	1081	16
14275	1407	0
75430	799	232
791260	1354	57
66508	1186	1146
69358	1096	358
101706	7153	11161
16068	1402	115
75212	1488	711
22064	4221	466
11875	1714	4
11870	1417	0
504186	2513	1
269966	4052	3238
233575	1184	2188
56212	1264	1068
20866	3609	4967
20133	3997	2073
257947	1130	8
257926	1181	0
258837	951	0
667284	1277	1
259083	940	0
259105	951	0
20821	2775	598
259108	1038	0
258750	1079	0
259106	954	0
233578	981	0
258322	954	0
259107	948	0
258749	1023	0
101700	2389	677
258358	1057	0
259097	2923	1
18332	957	0
259116	957	0
170639	3496	0
259117	945	0
259096	945	0
258356	951	0
258168	951	0
259095	942	0
259092	945	0
259114	939	0
259089	969	0
259093	957	0
258357	1041	0
259118	957	0
258248	939	0
259113	939	0
259119	942	0
259055	960	0
258752	960	0
259056	960	0
259091	957	0
259115	954	0
259054	954	0
258139	945	0
404317	939	0
258378	984	0
258246	936	0
667882	5563	0
384701	1638	0
100041187	939	0
258135	948	0
257975	960	0
258726	948	0
259048	945	0
258311	990	0
259073	939	0
13532	1697	0
258156	1011	0
259098	960	0
546989	984	0
258751	951	0
259086	960	0
259085	948	0
258722	972	0
545985	972	0
259104	5137	0
259084	942	0
259103	954	0
258838	957	0
259049	957	0
259080	1124	0
258808	942	0
259087	954	0
259126	1075	0
258189	927	0
436002	951	0
259159	951	0
258818	1122	0
259102	1545	0
18370	1357	0
18369	948	0
18368	1242	0
15129	626	0
100503605	639	2
100503686	588	0
436003	559	0
15132	610	0
15135	619	0
18367	936	0
100503724	526	173
18366	1662	0
18365	1106	0
258961	1489	0
259123	954	0
258351	939	0
259122	966	0
259124	966	0
259088	951	0
258819	945	0
259075	939	0
258326	945	0
259081	945	0
259125	945	0
258247	948	0
259058	939	0
70980	1911	0
244178	2369	0
244179	2298	0
244180	2253	0
258746	951	0
259057	939	0
94088	3827	0
94094	2583	295
667823	2593	70
76681	1525	348
622070	832	6
434218	1535	9
319236	3736	509
244183	2771	9
434219	1716	1
20128	3771	239
209387	3758	195
625321	1890	0
258809	1069	0
259050	1061	0
57250	1046	0
258377	1026	0
258817	927	0
259078	990	0
258309	960	0
259051	2912	0
259052	969	0
258743	960	0
257914	1035	0
625530	1581	0
233637	1053	187
100503865	911	3
381944	1407	1
13531	2649	1
258810	951	0
259100	957	0
259062	981	0
259061	957	0
259045	954	0
384703	939	0
257910	942	0
258755	939	0
258147	942	0
259099	954	0
258355	939	0
258753	942	0
259046	948	0
404318	948	0
259047	960	0
244187	939	0
258160	951	0
259072	954	0
668035	1060	0
259161	966	0
258745	963	0
56860	1062	0
259063	969	0
258352	990	0
74349	10986	1880
100503879	1002	0
233649	2480	2
244189	1146	338
12426	2483	1
109042	1026	569
20597	2412	1336
100861751	807	0
11785	3176	1700
15458	1480	70
55992	2955	4684
76932	3277	2563
14356	998	587
101867	3177	1031
16202	1879	5076
24075	757	770
12751	3494	4859
233651	10651	3
27397	6712	1091
77700	8259	0
626055	1547	1
100042856	9037	0
100417829	4348	0
668108	3418	0
74558	9040	2
100417831	4357	0
668128	2133	1
209380	3091	0
668139	7916	62
434223	7765	16
258445	952	0
258444	948	0
258591	1201	0
258592	1052	0
258595	936	0
258180	951	0
258593	951	0
66786	3063	0
258590	1348	0
258589	960	0
257902	948	0
259034	951	0
258350	951	0
194433	924	0
258173	924	0
258594	1156	0
233670	951	0
259037	1359	0
18317	1250	0
259036	975	0
259035	954	0
18314	948	0
384732	948	0
258776	1131	0
258597	945	0
76858	3282	0
76572	1472	0
60510	3816	163
244198	1969	0
19024	4733	2954
76679	1191	0
320635	2772	11
244199	1924	0
257919	921	0
258418	945	0
258417	945	0
626674	1038	0
258770	933	0
258771	933	0
258488	933	0
258926	933	0
258928	933	0
258729	945	0
257891	984	0
56861	1029	0
258927	939	0
100043059	357	3
258728	972	0
258730	948	0
258492	966	0
258041	954	0
258489	945	0
258042	945	0
258727	945	0
258491	945	0
258731	933	0
258490	945	0
258307	945	0
258732	945	0
258361	993	0
258733	945	0
258304	993	0
258734	945	0
259143	972	0
258163	957	0
258215	945	0
258738	951	0
258769	933	0
258369	966	0
258308	945	0
258719	981	0
258718	930	0
258721	933	0
258720	945	0
258136	945	0
258303	1002	0
277935	945	0
244202	4483	4
66085	1507	9463
22141	5941	4
320360	6485	548
109594	1071	447
117229	2394	34
74293	2008	7
330627	9649	4
26451	1112	1312
100302499	120	30
76954	4526	6655
57373	973	692
57355	1942	19
56787	706	21
56786	1685	2189
78593	3913	87
56788	3563	3
19347	4956	3729
233724	3619	727
69781	616	3
233726	3117	5456
100379145	184	8
767812	3387	50
20841	3013	676
22390	3419	1418
20947	4035	2037
319934	7163	3274
11535	1381	754
100861673	1732	0
11717	4084	844
67150	952	259
114332	2607	5
17540	6041	0
100504184	380	0
